id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes,depute_name
66,twitter,laualexandre12,2025-04-02,P7_cessez_feu,LFI-NFP,"M. Chartier, représentant départemental du #RN  de l’Aveyron, vient d’appliquer l’expression « solution finale » à la peine infligée à Marine Le Pen pour détournement d’argent public. Il s’agit donc d’une provocation antisémite, à la manière de celles de Jean-Marie Le Pen, qui banalise de façon insupportable la Shoah. Il ne s’agit pas d’un « dérapage » mais d’un rappel que les liens entre l’extrême droite et l’antisémitisme sont plus que jamais d’actualité.

Mon communiqué à partager.",['antisemitisme' 'antisemite'],,,,,,,
67,twitter,a_saintoul,2026-01-03,P7_cessez_feu,LFI-NFP,"Les USA de Trump s'emparent du pétrole du Venezuela en violant sa souveraineté avec une intervention militaire d'un autre âge et l'enlèvement odieux du président Maduro et de son épouse. Le narcotrafic est désormais le prétexte de l'empire et de ses agents politiques et médiatiques pour détruire ce qu'il reste d'ordre international libre de la loi du plus fort. Avec l'Ukraine, Gaza, la République démocratique du Congo, l'invasion est redevenue un mode opératoire. La paix du monde entier est en cause.",['gaza'],,,,,,,
68,twitter,caronaymericoff,2026-01-05,P7_cessez_feu,LFI-NFP,"Dites @ThomasSotto, vous osez affirmer que « l’obsession anti-juifs d’Aymeric Caron commence à se voir », et cela en vous appuyant sur un tweet où je critique les méthodes terroristes du gouvernement israélien. Vous rendez-vous compte que vous faites ainsi un amalgame juif-israélien-gouvernement israélien que je n’ai  jamais fait ?

Deux solutions: 1. Non vous ne vous en rendez pas compte, et êtes un piètre journaliste ; 2. Vous le savez très bien et faites donc de la propagande.

Dans un cas comme dans l’autre c’est malhonnête et ça alimente l’antisémitisme que vous prétendez combattre à longueur d’antenne.",['israelien' 'israel' 'gouvernement israelien' 'antisemitisme'],,,,,,,
69,twitter,mathildepanot,2025-06-04,P7_cessez_feu,LFI-NFP,"Les dokers du port de Marseille-Fos refusent de charger des pièces détachées pour fusils mitrailleurs à destination de l’armée de Netanyahu.

Gloire à eux !

Ils sont l’honneur de notre pays par leur refus d’être complice du génocide en cours à Gaza. 

Il faut urgemment un embargo sur les armes !",['gaza' 'netanyahu' 'genocide'],,,,,,,
70,twitter,s_legrain,2025-07-20,P7_cessez_feu,LFI-NFP,"Nos yeux sont sur le « Handala » et sur Gaza ! 

Aujourd’hui, une nouvelle flottille de la liberté part pour Gaza. La pression doit se maintenir.

Ils seront 18 à embarquer, de 8 nationalités.

Parmi eux, @emma_frr et @GabrielleCthl députées insoumises. Leur courage fait notre fierté, après celui de Rima Hassan, emprisonnée par l’armée de Netanyahou avec ses coéquipiers. 

Le Madleen n’avait pas pénétré dans les eaux israéliennes. Le Handala ne le fera pas non plus. Il est illégal et contraire au droit international d’intercepter ces expéditions humanitaires.  

Pour le Handala comme pour Madleen, il s’agit de briser le blocus humanitaire en apportant de l’aide mais aussi le blocus médiatique sur le génocide en cours à Gaza.","['israelien' 'israel' 'gaza' 'israeliennes' 'netanyahou' 'israelienne'
 'illegal' 'droit international' 'genocide' 'blocus']",,,,,,,
71,twitter,caronaymericoff,2025-06-20,P7_cessez_feu,LFI-NFP,"Donc désormais le critère des « origines » fait de vous un expert de géopolitique sur les plateaux des chaînes info, même si votre spécialité, c’est la boxe.
À condition toutefois de soutenir Israël. Sinon ça marche pas.",['israel'],,,,,,,
72,twitter,portes_thomas,2025-12-28,P7_cessez_feu,LFI-NFP,"« Un Palestinien sur cinq tués en 2025 était un enfant » : en Cisjordanie, la violence des colons et des soldats israéliens atteint des records d'horreur

➡️ l.humanite.fr/0TI",['israelien' 'israel' 'israeliens' 'palestinien' 'cisjordanie' 'colons'],,,,,,,
73,twitter,pycadalen,2025-06-11,P7_cessez_feu,LFI-NFP,"@RimaHas et 7 membres de l'équipage de la #FlotilleDeLaLiberté sont toujours détenus illégalement par le gouvernement d’extrême-droite israélien.

Mobilisons pour leur libération immédiate et sans conditions, et que cesse le génocide !

#StopGenocideGazaPalestine",['israelien' 'israel' 'palestine' 'gaza' 'illegal' 'genocide' 'illegale'],,,,,,,
74,twitter,caronaymericoff,2025-07-29,P7_cessez_feu,LFI-NFP,"C’est pas le silence dont les Palestiniens ont besoin @jnbarrot, c’est l’inverse.",['palestiniens' 'palestinien'],,,,,,,
75,twitter,emmanfernandes,2025-09-23,P7_cessez_feu,LFI-NFP,"📆Agenda de la semaine :

✊Rassemblement en soutien à Cécile Kohler & Jacques Paris, otages français·es en Iran, #Strasbourg
🏛️Réunion du bureau du gr. GUE/UEL de l’Assemblée Parlementaire du Conseil de l’Europe
🍎Fête de la Pomme avec l’association Fruits & Fleurs, #Illkirch",['otage' 'otages'],,,,,,,
76,twitter,nathalieoziol,2025-10-29,P7_cessez_feu,LFI-NFP,"🇺🇸 Le 4 novembre, @ZohranKMamdani pourrait être élu maire de New York

Il assume la radicalité, le partage des richesses, le gel des loyers réglementés, le soutien au peuple palestinien.

Aux États-Unis, la victoire d’une gauche de rupture est possible.",['palestinien'],,,,,,,
77,twitter,lachaudb,2025-09-25,P7_cessez_feu,LFI-NFP,"L’ONU et l’UE dénoncent les attaques israéliennes contre la #GlobalSumudFlotilla. L’Italie et l’Espagne mobilisent leur marine pour protéger la mission humanitaire.

Et la France ? Elle continue de « condamner » et regarde ses voisins agir, mais déploie ses préfets et la police pour faire la chasse au drapeau palestinien.",['israelien' 'israel' 'israeliennes' 'palestinien' 'israelienne' 'onu'],,,,,,,
78,twitter,lachaudb,2025-09-29,P7_cessez_feu,LFI-NFP,"Après Lord Balfour, l’ère Tony Blair ?

L’ancien premier ministre britannique rêve de diriger Gaza après la guerre. Le temps d’y installer la fameuse « Riviera » sur laquelle sa société de conseil travaille ?

L’histoire coloniale n’en finit jamais à Gaza… et c'est le peuple Palestinien qui en paye le prix",['gaza' 'palestinien'],,,,,,,
79,twitter,mbompard,2025-04-28,P7_cessez_feu,LFI-NFP,La reconnaissance de l'État de Palestine par la France est plus nécessaire que jamais pour accentuer la pression internationale sur Netanyahou. D'autres pays européens l'ont fait sans se fixer des conditions inatteignables avant de le décider.,['palestine' 'netanyahou'],,,,,,,
80,twitter,caronaymericoff,2025-04-22,P7_cessez_feu,LFI-NFP,"Gaza, Génération Génocidée.
Un film impossible à regarder, mais qu’il faut pourtant voir.",['gaza' 'genocide'],,,,,,,
81,twitter,deputee_obono,2025-06-21,P7_cessez_feu,LFI-NFP,"Depuis des décennies, Israël prétend que l'Iran est sur le point d'avoir l'arme nucléaire. Mais ce sont les USA qui se sont retirés de l'accord de 2015. Il faut reprendre les discussions. Et qu'Israël cesse le génocide à Gaza. À chaque problème il y a une réponse diplomatique.",['israel' 'gaza' 'genocide'],,,,,,,
82,twitter,arnaultraphael,2025-10-06,P7_cessez_feu,LFI-NFP,"Et au milieu de toute cette tambouille politicienne dégoûtante, voilà des insoumis qui reviennent des geôles israéliennes.

Hyper fier d’être avec des gens qui ne céderont jamais face aux pires horreurs. L’engagement politique, au sens noble du terme 🇵🇸🕊️",['israelien' 'israel' 'israeliennes' 'israelienne'],,,,,,,
83,twitter,portes_thomas,2025-05-20,P7_cessez_feu,LFI-NFP,"Dans la bande de Gaza les enfants palestiniens continuent d’être massacrés par Israël. 

Les sanctions contre Israël doivent être prises ce soir !",['palestiniens' 'israel' 'gaza' 'palestinien' 'bande de gaza' 'massacre'],,,,,,,
84,twitter,alma_dufour,2025-09-24,P7_cessez_feu,LFI-NFP,"Les États-Unis et Israël ont même créé une fausse ONG : la Gaza Humanitarian Foundation.

Pendant ses « distributions », des américains tirent sur les civils et en ont tué plus de 1400.",['israel' 'gaza' 'civils'],,,,,,,
85,twitter,portes_thomas,2025-04-25,P7_cessez_feu,LFI-NFP,"Pendant que la France accepte la tenue d’un concert d’un chanteur israélien faisant l’apologie du génocide, que le criminel Netanyahou survole l’espace aérien national, trois étudiants de Sciences Po sont exclus pour « avoir participé à des manifestations de soutien à la Palestine ».
La honte internationale.",['israelien' 'israel' 'palestine' 'netanyahou' 'genocide'],,,,,,,
86,twitter,legavrejerome,2025-07-19,P7_cessez_feu,LFI-NFP,"Palestine :
« Un avenir sans apartheid, sans murs, sans suprématie » !",['palestine'],,,,,,,
87,twitter,caronaymericoff,2025-04-06,P7_cessez_feu,LFI-NFP,"Non machin tu ne connais rien à une problématique que je connais un peu pour avoir été reporter de guerre, confronté la question de montrer ou pas les morts.
La question légitime je tu poses est bien plus complexe que ce que tu décris. 
En l’occurrence les images ici ne sont pas filmées par des reporters étrangers qui viendraient voler l’intimité des victimes sans l’accord des familles.
Ici ce sont les Palestiniens eux-mêmes qui filment et demandent qu’on diffuse les images, comme un témoignage qui doit être partagé par le plus grand nombre, pour que l’opinion se rende compte et que les massacres s’arrêtent.
Les victimes, qu’il faudrait en effet laisser tranquilles, ne s’appartiennent hélas plus dans de telles circonstances.
Le racisme n’est donc pas de les montrer, c’est de se taire quand on voit leurs cadavres.
Et il y a beaucoup de racistes en France.",['palestiniens' 'palestinien' 'legitime' 'massacre'],,,,,,,
88,twitter,alma_dufour,2025-10-11,P7_cessez_feu,LFI-NFP,"Retour à la maison 🏠 On sera vraiment libre quand la Palestine le sera aussi. Je pense fort à mon équipage et celles et ceux qui sont encore enfermés, le combat continue 🙏🏼",['palestine'],,,,,,,
89,twitter,clairemlejeune,2025-06-06,P7_cessez_feu,LFI-NFP,"🔴 Je demande le passage sécurisé du navire humanitaire Freedom Flotilla

🔴 Je demande la fin du blocus et justice pour Gaza.

#FreedomFlotilla #SafePassageNow 

@francediplo @jnbarrot @emmanuelmacron",['gaza' 'blocus'],,,,,,,
90,twitter,ugobernalicis,2026-01-03,P7_cessez_feu,LFI-NFP,"Les USA de Trump s'emparent du pétrole du Venezuela en violant sa souveraineté avec une intervention militaire d'un autre âge et l'enlèvement odieux du président Maduro et de son épouse. Le narcotrafic est désormais le prétexte de l'empire et de ses agents politiques et médiatiques pour détruire ce qu'il reste d'ordre international libre de la loi du plus fort. Avec l'Ukraine, Gaza, la République démocratique du Congo, l'invasion est redevenue un mode opératoire. La paix du monde entier est en cause.",['gaza'],,,,,,,
91,twitter,sebastiendelogu,2025-09-22,P7_cessez_feu,LFI-NFP,"Votre pin’s c’était une règle d’usage ? 
L’assemblée aux couleurs d’Israel, c’était une règle d’usage ? 
Vos mensonges pour cacher votre parti pris ne trompent personne…",['israel'],,,,,,,
92,twitter,mathildepanot,2026-01-03,P7_cessez_feu,LFI-NFP,"Les USA de Trump s'emparent du pétrole du Venezuela en violant sa souveraineté avec une intervention militaire d'un autre âge et l'enlèvement odieux du président Maduro et de son épouse. Le narcotrafic est désormais le prétexte de l'empire et de ses agents politiques et médiatiques pour détruire ce qu'il reste d'ordre international libre de la loi du plus fort. Avec l'Ukraine, Gaza, la République démocratique du Congo, l'invasion est redevenue un mode opératoire. La paix du monde entier est en cause.",['gaza'],,,,,,,
93,twitter,abomangoli,2025-06-05,P7_cessez_feu,LFI-NFP,"🇵🇸 Hier, tous les pays du Conseil de sécurité de l'ONU à l'exception des Etats-Unis ont voté en faveur d'un cessez le feu à Gaza. Le véto américain protège une nouvelle fois le génocide. Une France non alignée sur les Etats-Unis et qui porte la voix de la paix peut parler au monde. C'est ce que nous faisons.",['gaza' 'onu' 'genocide' 'conseil de securite'],,,,,,,
94,twitter,portes_thomas,2025-01-28,P7_cessez_feu,LFI-NFP,"Bergé, Yadan, Braun-Pivet main dans la main cet après midi dans l’hémicycle pour se faire les relais de la propagande génocidaire du gouvernement d’extrême-droite israélien et calomnier la @FranceInsoumise.  Ces gens font honte à la France. Nous ne baisserons jamais les yeux face aux soutiens des criminels de guerre israéliens.",['israelien' 'israel' 'israeliens'],,,,,,,
95,twitter,hadrienclouet,2025-09-29,P7_cessez_feu,LFI-NFP,"Troquer Netanyahou pour Tony Blair à la tête de Gaza ?

Qui a décidé que la #Palestine devait être dirigée par un criminel de guerre larbin de la CIA ?

Liberté et souveraineté en 🇵🇸.
Non au deal Trump/Macron.",['palestine' 'gaza' 'netanyahou'],,,,,,,
96,twitter,mathildepanot,2025-07-24,P7_cessez_feu,LFI-NFP,"Une extermination minutieuse et calculée.

Une éradication par la famine et les bombes.

Aucun être vivant n’est à l’abri de la barbarie de Netanyahou.

Retenez ceci : plus de journalistes ont été tués en 21 mois de génocide que durant les deux Guerres Mondiales réunies.",['netanyahou' 'famine' 'genocide'],,,,,,,
97,twitter,clemence_guette,2025-04-18,P7_cessez_feu,LFI-NFP,"Rima Hassan a été convoquée et interrogée par la police durant 11h30.

Elle est accusée, suite à une plainte des soutiens de Netanyahou, d'apologie de terrorisme.

Depuis le début du génocide à Gaza, la France fait honte à son histoire. Dans quelle démocratie convoque-t-on des parlementaires pour qu'ils s'expliquent sur leurs parole politique et leurs combats ?

Soutien sans faille à Rima Hassan. Son combat est le nôtre et celui de millions de personnes. Netanyahou et ses relais ne feront pas taire les voix de la paix.",['gaza' 'netanyahou' 'genocide'],,,,,,,
98,twitter,portes_thomas,2025-01-15,P7_cessez_feu,LFI-NFP,"Face à Bayrou et son gouvernement illégitime, une seule solution : CENSURE. 

 Jeudi c’est un jour de vérité. 

Ceux qui refuseront de voter la censure seront des alliés de Macron. 

Personne n’oubliera.",['illegitime' 'legitime'],,,,,,,
99,twitter,lachaudb,2026-01-03,P7_cessez_feu,LFI-NFP,"Après Gaza, où les USA financent le génocide commis par Israël et dont leurs vassaux occidentaux ont approuvé la recolonisation sous son égide, Trump annonce vouloir gouverner le Venezuela. Quel Etat/territoire sera le suivant ?",['israel' 'gaza' 'genocide' 'colonisation'],,,,,,,
100,twitter,jfcoulomme,2025-06-11,P7_cessez_feu,LFI-NFP,"""Résistance ! Résistance !""
Par son silence, le clan Macron protège son business des armes offertes à Israël contre l'abandon de ressortissants Français, dont notre députée européenne @RimaHas, à l'isolement entre les griffes de Netanyahu !
Jusqu'où sombrera la dignité de Macron ?
#StopGenocide #FreedomFlotilla",['israel' 'netanyahu' 'genocide'],,,,,,,
